"","time","temp","dwpt","rhum","prcp","snow","wdir","wspd","wpgt","pres","tsun","coco"
"693","2024-10-29 20:00:00",26,18.9,65,0,NA,190,32,NA,1015,NA,3
"694","2024-10-29 21:00:00",27,18,58,0,NA,170,35,NA,1015,NA,3
"695","2024-10-29 22:00:00",26,15.1,51,0,NA,180,25.9,NA,1015,NA,3
"696","2024-10-29 23:00:00",25,15,54,0,NA,170,20.5,NA,1015,NA,3
"697","2024-10-30 00:00:00",24,15,57,0,NA,170,25.9,NA,1016,NA,3
"698","2024-10-30 01:00:00",24,16,61,0,NA,160,22.3,NA,1016,NA,2
"699","2024-10-30 02:00:00",22.3,13.1,56,0,NA,172,24.1,NA,1014.3,NA,2
"700","2024-10-30 03:00:00",22.2,13.3,57,0,NA,176,23.4,NA,1014.8,NA,2
"701","2024-10-30 04:00:00",22.1,13.2,57,0,NA,174,24.1,NA,1015.2,NA,1
"702","2024-10-30 05:00:00",21.8,12.9,57,0,NA,174,23.4,NA,1015.4,NA,2
"703","2024-10-30 06:00:00",21.3,13,59,0,NA,175,22,NA,1015.6,NA,2
"704","2024-10-30 07:00:00",21.1,12.8,59,0,NA,178,21.2,NA,1015.4,NA,3
"705","2024-10-30 08:00:00",20.5,12.7,61,0,NA,177,20.5,NA,1015.8,NA,2
"706","2024-10-30 09:00:00",20,13,64,0,NA,176,20.5,NA,1015.9,NA,2
"707","2024-10-30 10:00:00",21,18,83,0,NA,180,24,NA,1018,NA,2
"708","2024-10-30 11:00:00",21,18.9,88,0,NA,170,20.5,NA,1018,NA,2
"709","2024-10-30 12:00:00",21,18.9,88,0,NA,170,14.8,NA,1018,NA,1
"710","2024-10-30 13:00:00",22,19.9,88,0,NA,170,27.7,NA,1019,NA,2
"711","2024-10-30 14:00:00",23,20,83,0,NA,170,29.5,NA,1020,NA,3
"712","2024-10-30 15:00:00",24,19.9,78,0,NA,170,32,NA,1019,NA,3
"713","2024-10-30 16:00:00",26,20.1,70,0,NA,170,27.7,NA,1019,NA,3
"714","2024-10-30 17:00:00",26,20.1,70,0,NA,170,33,NA,1018,NA,3
"715","2024-10-30 18:00:00",25,21.1,79,0,NA,160,24.1,NA,1016,NA,3
"716","2024-10-30 19:00:00",27,20.1,66,0,NA,170,27.7,NA,1015,NA,3
"717","2024-10-30 20:00:00",26,20.1,70,0,NA,190,39,NA,1014,NA,3
"718","2024-10-30 21:00:00",26,21,74,0,NA,160,27.7,NA,1014,NA,3
"719","2024-10-30 22:00:00",24,20.9,83,0,NA,150,24.1,NA,1014,NA,2
"720","2024-10-30 23:00:00",24,22.1,89,0,NA,150,20.5,NA,1013,NA,3
"721","2024-10-31 00:00:00",23,22,94,0,NA,150,20.5,NA,1013,NA,2
"722","2024-10-31 01:00:00",24,23,94,0,NA,170,18.4,NA,1013,NA,2
"723","2024-10-31 02:00:00",21.2,17.4,79,0,NA,178,24.8,NA,1012.4,NA,3
"724","2024-10-31 03:00:00",21.7,17.3,76,0,NA,186,22.7,NA,1012.6,NA,2
"725","2024-10-31 04:00:00",21.3,17.3,78,0.1,NA,175,25.2,NA,1012,NA,7
"726","2024-10-31 05:00:00",21.1,17.5,80,0,NA,180,26.3,NA,1011.7,NA,3
"727","2024-10-31 06:00:00",19.6,18.1,91,2.1,NA,189,22.3,NA,1012.1,NA,9
"728","2024-10-31 07:00:00",18.3,18.3,100,7.5,NA,176,23,NA,1011.9,NA,9
"729","2024-10-31 08:00:00",18.8,18.8,100,0.4,NA,260,22.7,NA,1012.3,NA,8
"730","2024-10-31 09:00:00",15.3,15.3,100,10.9,NA,318,15.5,NA,1014,NA,9
"731","2024-10-31 10:00:00",15,15,100,6.3,NA,210,7.6,NA,1016,NA,9
"732","2024-10-31 11:00:00",14,14,100,4,NA,310,26,NA,1017,NA,5
"733","2024-10-31 12:00:00",12,12,100,0.4,NA,310,22.3,NA,1018,NA,5
"734","2024-10-31 13:00:00",12,12,100,0,NA,300,14.8,NA,1019,NA,3
"735","2024-10-31 14:00:00",11,11,100,0,NA,320,13,NA,1020,NA,3
"736","2024-10-31 15:00:00",13,13,100,0,NA,320,14.8,NA,1021,NA,3
"737","2024-10-31 16:00:00",13,12.1,94,0,NA,300,11,NA,1021,NA,3
"738","2024-10-31 17:00:00",14,12,88,0,NA,310,13,NA,1021,NA,3
"739","2024-10-31 18:00:00",16,11,72,0,NA,290,9,NA,1021,NA,3
"740","2024-10-31 19:00:00",16,11,72,0,NA,320,11.2,NA,1020,NA,1
"741","2024-10-31 20:00:00",17,11.1,68,0,NA,290,16.6,NA,1020,NA,1
"742","2024-10-31 21:00:00",17,11.1,68,0,NA,350,9,NA,1020,NA,1
"743","2024-10-31 22:00:00",17,9.9,63,0,NA,340,9.4,NA,1020,NA,1
"744","2024-10-31 23:00:00",15.6,7.9,60,0,NA,324,6.8,NA,1018.8,NA,1
