Date,Time,ms,LEVEL,TEMPERATURE,DateTime
2024-07-13,08:30:00 pm,0,103.462,26.116,2024-07-13 08:30:00
2024-07-13,08:45:00 pm,0,103.466,26.094,2024-07-13 08:45:00
2024-07-13,09:00:00 pm,0,103.466,26.063,2024-07-13 09:00:00
2024-07-13,09:15:00 pm,0,103.47,26.022,2024-07-13 09:15:00
2024-07-13,09:30:00 pm,0,103.471,25.984,2024-07-13 09:30:00
2024-07-13,09:45:00 pm,0,103.482,25.94,2024-07-13 09:45:00
2024-07-13,10:00:00 pm,0,103.503,25.893,2024-07-13 10:00:00
2024-07-13,10:15:00 pm,0,103.514,25.842,2024-07-13 10:15:00
2024-07-13,10:30:00 pm,0,103.51,25.787,2024-07-13 10:30:00
2024-07-13,10:45:00 pm,0,103.504,25.729,2024-07-13 10:45:00
2024-07-13,11:00:00 pm,0,103.503,25.674,2024-07-13 11:00:00
2024-07-13,11:15:00 pm,0,103.488,25.61,2024-07-13 11:15:00
2024-07-13,11:30:00 pm,0,103.499,25.544,2024-07-13 11:30:00
2024-07-13,11:45:00 pm,0,103.492,25.474,2024-07-13 11:45:00
2024-07-14,12:00:00 am,0,103.481,25.4,2024-07-14 12:00:00
2024-07-14,12:15:00 am,0,103.459,25.327,2024-07-14 12:15:00
2024-07-14,12:30:00 am,0,103.435,25.25,2024-07-14 12:30:00
2024-07-14,12:45:00 am,0,103.41,25.172,2024-07-14 12:45:00
2024-07-14,01:00:00 am,0,103.396,25.098,2024-07-14 01:00:00
2024-07-14,01:15:00 am,0,103.362,25.023,2024-07-14 01:15:00
2024-07-14,01:30:00 am,0,103.342,24.943,2024-07-14 01:30:00
2024-07-14,01:45:00 am,0,103.362,24.867,2024-07-14 01:45:00
2024-07-14,02:00:00 am,0,103.357,24.791,2024-07-14 02:00:00
2024-07-14,02:15:00 am,0,103.347,24.714,2024-07-14 02:15:00
2024-07-14,02:30:00 am,0,103.344,24.639,2024-07-14 02:30:00
2024-07-14,02:45:00 am,0,103.333,24.562,2024-07-14 02:45:00
2024-07-14,03:00:00 am,0,103.324,24.487,2024-07-14 03:00:00
2024-07-14,03:15:00 am,0,103.32,24.41,2024-07-14 03:15:00
2024-07-14,03:30:00 am,0,103.318,24.335,2024-07-14 03:30:00
2024-07-14,03:45:00 am,0,103.33,24.257,2024-07-14 03:45:00
2024-07-14,04:00:00 am,0,103.328,24.181,2024-07-14 04:00:00
2024-07-14,04:15:00 am,0,103.344,24.103,2024-07-14 04:15:00
2024-07-14,04:30:00 am,0,103.337,24.025,2024-07-14 04:30:00
2024-07-14,04:45:00 am,0,103.336,23.951,2024-07-14 04:45:00
2024-07-14,05:00:00 am,0,103.358,23.879,2024-07-14 05:00:00
2024-07-14,05:15:00 am,0,103.367,23.807,2024-07-14 05:15:00
2024-07-14,05:30:00 am,0,103.38,23.738,2024-07-14 05:30:00
2024-07-14,05:45:00 am,0,103.402,23.667,2024-07-14 05:45:00
2024-07-14,06:00:00 am,0,103.404,23.599,2024-07-14 06:00:00
2024-07-14,06:15:00 am,0,103.445,23.534,2024-07-14 06:15:00
2024-07-14,06:30:00 am,0,103.46,23.471,2024-07-14 06:30:00
2024-07-14,06:45:00 am,0,103.482,23.412,2024-07-14 06:45:00
2024-07-14,07:00:00 am,0,103.5,23.358,2024-07-14 07:00:00
2024-07-14,07:15:00 am,0,103.502,23.309,2024-07-14 07:15:00
2024-07-14,07:30:00 am,0,103.522,23.274,2024-07-14 07:30:00
2024-07-14,07:45:00 am,0,103.524,23.247,2024-07-14 07:45:00
2024-07-14,08:00:00 am,0,103.525,23.228,2024-07-14 08:00:00
2024-07-14,08:15:00 am,0,103.528,23.219,2024-07-14 08:15:00
2024-07-14,08:30:00 am,0,103.526,23.22,2024-07-14 08:30:00
2024-07-14,08:45:00 am,0,103.527,23.222,2024-07-14 08:45:00
2024-07-14,09:00:00 am,0,103.527,23.239,2024-07-14 09:00:00
2024-07-14,09:15:00 am,0,103.532,23.264,2024-07-14 09:15:00
2024-07-14,09:30:00 am,0,103.535,23.29,2024-07-14 09:30:00
2024-07-14,09:45:00 am,0,103.537,23.344,2024-07-14 09:45:00
2024-07-14,10:00:00 am,0,103.55,23.393,2024-07-14 10:00:00
2024-07-14,10:15:00 am,0,103.561,23.438,2024-07-14 10:15:00
2024-07-14,10:30:00 am,0,103.57,23.483,2024-07-14 10:30:00
2024-07-14,10:45:00 am,0,103.581,23.524,2024-07-14 10:45:00
2024-07-14,11:00:00 am,0,103.588,23.575,2024-07-14 11:00:00
2024-07-14,11:15:00 am,0,103.597,23.657,2024-07-14 11:15:00
2024-07-14,11:30:00 am,0,103.619,23.756,2024-07-14 11:30:00
2024-07-14,11:45:00 am,0,103.64,23.868,2024-07-14 11:45:00
2024-07-14,12:00:00 pm,0,103.658,23.983,2024-07-14 12:00:00
2024-07-14,12:15:00 pm,0,103.667,24.097,2024-07-14 12:15:00
2024-07-14,12:30:00 pm,0,103.654,24.218,2024-07-14 12:30:00
2024-07-14,12:45:00 pm,0,103.642,24.34,2024-07-14 12:45:00
2024-07-14,01:00:00 pm,0,103.617,24.438,2024-07-14 01:00:00
2024-07-14,01:15:00 pm,0,103.528,24.576,2024-07-14 01:15:00
2024-07-14,01:30:00 pm,0,103.486,24.737,2024-07-14 01:30:00
2024-07-14,01:45:00 pm,0,103.462,24.909,2024-07-14 01:45:00
2024-07-14,02:00:00 pm,0,103.409,25.059,2024-07-14 02:00:00
2024-07-14,02:15:00 pm,0,103.395,25.194,2024-07-14 02:15:00
2024-07-14,02:30:00 pm,0,103.366,25.329,2024-07-14 02:30:00
2024-07-14,02:45:00 pm,0,103.358,25.454,2024-07-14 02:45:00
2024-07-14,03:00:00 pm,0,103.317,25.569,2024-07-14 03:00:00
2024-07-14,03:15:00 pm,0,103.289,25.656,2024-07-14 03:15:00
2024-07-14,03:30:00 pm,0,103.312,25.717,2024-07-14 03:30:00
2024-07-14,03:45:00 pm,0,103.299,25.767,2024-07-14 03:45:00
2024-07-14,04:00:00 pm,0,103.301,25.808,2024-07-14 04:00:00
2024-07-14,04:15:00 pm,0,103.296,25.844,2024-07-14 04:15:00
2024-07-14,04:30:00 pm,0,103.312,25.877,2024-07-14 04:30:00
2024-07-14,04:45:00 pm,0,103.325,25.918,2024-07-14 04:45:00
2024-07-14,05:00:00 pm,0,103.346,25.96,2024-07-14 05:00:00
2024-07-14,05:15:00 pm,0,103.352,25.997,2024-07-14 05:15:00
2024-07-14,05:30:00 pm,0,103.329,26.013,2024-07-14 05:30:00
2024-07-14,05:45:00 pm,0,103.315,26.022,2024-07-14 05:45:00
2024-07-14,06:00:00 pm,0,103.298,26.027,2024-07-14 06:00:00
2024-07-14,06:15:00 pm,0,103.296,26.031,2024-07-14 06:15:00
2024-07-14,06:30:00 pm,0,103.315,26.041,2024-07-14 06:30:00
2024-07-14,06:45:00 pm,0,103.326,26.054,2024-07-14 06:45:00
2024-07-14,07:00:00 pm,0,103.311,26.063,2024-07-14 07:00:00
2024-07-14,07:15:00 pm,0,103.308,26.07,2024-07-14 07:15:00
2024-07-14,07:30:00 pm,0,103.284,26.068,2024-07-14 07:30:00
2024-07-14,07:45:00 pm,0,103.282,26.057,2024-07-14 07:45:00
2024-07-14,08:00:00 pm,0,103.284,26.04,2024-07-14 08:00:00
2024-07-14,08:15:00 pm,0,103.269,26.019,2024-07-14 08:15:00
2024-07-14,08:30:00 pm,0,103.269,25.99,2024-07-14 08:30:00
2024-07-14,08:45:00 pm,0,103.274,25.957,2024-07-14 08:45:00
2024-07-14,09:00:00 pm,0,103.285,25.92,2024-07-14 09:00:00
2024-07-14,09:15:00 pm,0,103.288,25.88,2024-07-14 09:15:00
2024-07-14,09:30:00 pm,0,103.274,25.838,2024-07-14 09:30:00
2024-07-14,09:45:00 pm,0,103.268,25.796,2024-07-14 09:45:00
2024-07-14,10:00:00 pm,0,103.284,25.75,2024-07-14 10:00:00
2024-07-14,10:15:00 pm,0,103.301,25.7,2024-07-14 10:15:00
2024-07-14,10:30:00 pm,0,103.31,25.654,2024-07-14 10:30:00
2024-07-14,10:45:00 pm,0,103.317,25.611,2024-07-14 10:45:00
2024-07-14,11:00:00 pm,0,103.32,25.566,2024-07-14 11:00:00
2024-07-14,11:15:00 pm,0,103.316,25.517,2024-07-14 11:15:00
2024-07-14,11:30:00 pm,0,103.312,25.467,2024-07-14 11:30:00
2024-07-14,11:45:00 pm,0,103.312,25.418,2024-07-14 11:45:00
2024-07-15,12:00:00 am,0,103.312,25.368,2024-07-15 12:00:00
2024-07-15,12:15:00 am,0,103.294,25.319,2024-07-15 12:15:00
2024-07-15,12:30:00 am,0,103.277,25.272,2024-07-15 12:30:00
2024-07-15,12:45:00 am,0,103.257,25.223,2024-07-15 12:45:00
2024-07-15,01:00:00 am,0,103.242,25.171,2024-07-15 01:00:00
2024-07-15,01:15:00 am,0,103.219,25.125,2024-07-15 01:15:00
2024-07-15,01:30:00 am,0,103.211,25.076,2024-07-15 01:30:00
2024-07-15,01:45:00 am,0,103.182,25.023,2024-07-15 01:45:00
2024-07-15,02:00:00 am,0,103.165,24.975,2024-07-15 02:00:00
2024-07-15,02:15:00 am,0,103.143,24.922,2024-07-15 02:15:00
2024-07-15,02:30:00 am,0,103.124,24.868,2024-07-15 02:30:00
2024-07-15,02:45:00 am,0,103.102,24.816,2024-07-15 02:45:00
2024-07-15,03:00:00 am,0,103.089,24.757,2024-07-15 03:00:00
2024-07-15,03:15:00 am,0,103.115,24.7,2024-07-15 03:15:00
2024-07-15,03:30:00 am,0,103.131,24.641,2024-07-15 03:30:00
2024-07-15,03:45:00 am,0,103.134,24.591,2024-07-15 03:45:00
2024-07-15,04:00:00 am,0,103.15,24.54,2024-07-15 04:00:00
2024-07-15,04:15:00 am,0,103.183,24.487,2024-07-15 04:15:00
2024-07-15,04:30:00 am,0,103.178,24.43,2024-07-15 04:30:00
2024-07-15,04:45:00 am,0,103.193,24.374,2024-07-15 04:45:00
2024-07-15,05:00:00 am,0,103.207,24.318,2024-07-15 05:00:00
2024-07-15,05:15:00 am,0,103.22,24.261,2024-07-15 05:15:00
2024-07-15,05:30:00 am,0,103.232,24.207,2024-07-15 05:30:00
2024-07-15,05:45:00 am,0,103.227,24.151,2024-07-15 05:45:00
2024-07-15,06:00:00 am,0,103.251,24.095,2024-07-15 06:00:00
2024-07-15,06:15:00 am,0,103.259,24.04,2024-07-15 06:15:00
2024-07-15,06:30:00 am,0,103.27,23.984,2024-07-15 06:30:00
2024-07-15,06:45:00 am,0,103.28,23.933,2024-07-15 06:45:00
2024-07-15,07:00:00 am,0,103.3,23.888,2024-07-15 07:00:00
2024-07-15,07:15:00 am,0,103.297,23.851,2024-07-15 07:15:00
2024-07-15,07:30:00 am,0,103.311,23.826,2024-07-15 07:30:00
2024-07-15,07:45:00 am,0,103.308,23.806,2024-07-15 07:45:00
2024-07-15,08:00:00 am,0,103.333,23.797,2024-07-15 08:00:00
2024-07-15,08:15:00 am,0,103.335,23.795,2024-07-15 08:15:00
2024-07-15,08:30:00 am,0,103.355,23.793,2024-07-15 08:30:00
2024-07-15,08:45:00 am,0,103.35,23.793,2024-07-15 08:45:00
2024-07-15,09:00:00 am,0,103.356,23.796,2024-07-15 09:00:00
2024-07-15,09:15:00 am,0,103.368,23.808,2024-07-15 09:15:00
2024-07-15,09:30:00 am,0,103.379,23.818,2024-07-15 09:30:00
2024-07-15,09:45:00 am,0,103.395,23.854,2024-07-15 09:45:00
2024-07-15,10:00:00 am,0,103.395,23.882,2024-07-15 10:00:00
2024-07-15,10:15:00 am,0,103.391,23.901,2024-07-15 10:15:00
2024-07-15,10:30:00 am,0,103.392,23.941,2024-07-15 10:30:00
2024-07-15,10:45:00 am,0,103.398,23.993,2024-07-15 10:45:00
2024-07-15,11:00:00 am,0,103.407,24.055,2024-07-15 11:00:00
2024-07-15,11:15:00 am,0,103.407,24.128,2024-07-15 11:15:00
2024-07-15,11:30:00 am,0,103.416,24.196,2024-07-15 11:30:00
2024-07-15,11:45:00 am,0,103.422,24.284,2024-07-15 11:45:00
2024-07-15,12:00:00 pm,0,103.427,24.368,2024-07-15 12:00:00
2024-07-15,12:15:00 pm,0,103.422,24.452,2024-07-15 12:15:00
2024-07-15,12:30:00 pm,0,103.406,24.536,2024-07-15 12:30:00
2024-07-15,12:45:00 pm,0,103.392,24.659,2024-07-15 12:45:00
2024-07-15,01:00:00 pm,0,103.375,24.737,2024-07-15 01:00:00
2024-07-15,01:15:00 pm,0,103.265,24.832,2024-07-15 01:15:00
2024-07-15,01:30:00 pm,0,103.248,24.943,2024-07-15 01:30:00
2024-07-15,01:45:00 pm,0,103.235,25.007,2024-07-15 01:45:00
2024-07-15,02:00:00 pm,0,103.239,25.056,2024-07-15 02:00:00
2024-07-15,02:15:00 pm,0,103.185,25.132,2024-07-15 02:15:00
2024-07-15,02:30:00 pm,0,103.151,25.207,2024-07-15 02:30:00
2024-07-15,02:45:00 pm,0,103.136,25.269,2024-07-15 02:45:00
2024-07-15,03:00:00 pm,0,103.127,25.307,2024-07-15 03:00:00
2024-07-15,03:15:00 pm,0,103.132,25.356,2024-07-15 03:15:00
2024-07-15,03:30:00 pm,0,103.077,25.412,2024-07-15 03:30:00
2024-07-15,03:45:00 pm,0,103.061,25.501,2024-07-15 03:45:00
2024-07-15,04:00:00 pm,0,103.073,25.59,2024-07-15 04:00:00
2024-07-15,04:15:00 pm,0,103.08,25.671,2024-07-15 04:15:00
2024-07-15,04:30:00 pm,0,103.075,25.754,2024-07-15 04:30:00
2024-07-15,04:45:00 pm,0,103.058,25.801,2024-07-15 04:45:00
2024-07-15,05:00:00 pm,0,103.061,25.817,2024-07-15 05:00:00
2024-07-15,05:15:00 pm,0,103.076,25.826,2024-07-15 05:15:00
2024-07-15,05:30:00 pm,0,103.103,25.838,2024-07-15 05:30:00
2024-07-15,05:45:00 pm,0,103.11,25.857,2024-07-15 05:45:00
2024-07-15,06:00:00 pm,0,103.115,25.868,2024-07-15 06:00:00
2024-07-15,06:15:00 pm,0,103.1,25.877,2024-07-15 06:15:00
2024-07-15,06:30:00 pm,0,103.084,25.865,2024-07-15 06:30:00
2024-07-15,06:45:00 pm,0,103.107,25.83,2024-07-15 06:45:00
2024-07-15,07:00:00 pm,0,103.104,25.781,2024-07-15 07:00:00
2024-07-15,07:15:00 pm,0,103.064,25.729,2024-07-15 07:15:00
2024-07-15,07:30:00 pm,0,103.036,25.679,2024-07-15 07:30:00
2024-07-15,07:45:00 pm,0,103.054,25.629,2024-07-15 07:45:00
2024-07-15,08:00:00 pm,0,103.087,25.58,2024-07-15 08:00:00
2024-07-15,08:15:00 pm,0,103.096,25.533,2024-07-15 08:15:00
2024-07-15,08:30:00 pm,0,103.089,25.484,2024-07-15 08:30:00
2024-07-15,08:45:00 pm,0,103.083,25.433,2024-07-15 08:45:00
2024-07-15,09:00:00 pm,0,103.077,25.377,2024-07-15 09:00:00
2024-07-15,09:15:00 pm,0,103.052,25.323,2024-07-15 09:15:00
2024-07-15,09:30:00 pm,0,103.042,25.267,2024-07-15 09:30:00
2024-07-15,09:45:00 pm,0,103.023,25.21,2024-07-15 09:45:00
2024-07-15,10:00:00 pm,0,103.04,25.152,2024-07-15 10:00:00
2024-07-15,10:15:00 pm,0,103.074,25.09,2024-07-15 10:15:00
2024-07-15,10:30:00 pm,0,103.072,25.026,2024-07-15 10:30:00
2024-07-15,10:45:00 pm,0,103.091,24.962,2024-07-15 10:45:00
2024-07-15,11:00:00 pm,0,103.082,24.894,2024-07-15 11:00:00
2024-07-15,11:15:00 pm,0,103.089,24.828,2024-07-15 11:15:00
2024-07-15,11:30:00 pm,0,103.116,24.761,2024-07-15 11:30:00
2024-07-15,11:45:00 pm,0,103.114,24.698,2024-07-15 11:45:00
2024-07-16,12:00:00 am,0,103.105,24.637,2024-07-16 12:00:00
2024-07-16,12:15:00 am,0,103.083,24.569,2024-07-16 12:15:00
2024-07-16,12:30:00 am,0,103.101,24.502,2024-07-16 12:30:00
2024-07-16,12:45:00 am,0,103.104,24.436,2024-07-16 12:45:00
2024-07-16,01:00:00 am,0,103.103,24.372,2024-07-16 01:00:00
2024-07-16,01:15:00 am,0,103.109,24.306,2024-07-16 01:15:00
2024-07-16,01:30:00 am,0,103.095,24.243,2024-07-16 01:30:00
2024-07-16,01:45:00 am,0,103.079,24.181,2024-07-16 01:45:00
2024-07-16,02:00:00 am,0,103.059,24.118,2024-07-16 02:00:00
2024-07-16,02:15:00 am,0,103.037,24.059,2024-07-16 02:15:00
2024-07-16,02:30:00 am,0,103.012,24.001,2024-07-16 02:30:00
2024-07-16,02:45:00 am,0,102.991,23.945,2024-07-16 02:45:00
2024-07-16,03:00:00 am,0,102.969,23.888,2024-07-16 03:00:00
2024-07-16,03:15:00 am,0,102.957,23.833,2024-07-16 03:15:00
2024-07-16,03:30:00 am,0,102.983,23.774,2024-07-16 03:30:00
2024-07-16,03:45:00 am,0,102.99,23.718,2024-07-16 03:45:00
2024-07-16,04:00:00 am,0,103.021,23.667,2024-07-16 04:00:00
2024-07-16,04:15:00 am,0,103.039,23.614,2024-07-16 04:15:00
2024-07-16,04:30:00 am,0,103.035,23.564,2024-07-16 04:30:00
2024-07-16,04:45:00 am,0,103.045,23.516,2024-07-16 04:45:00
2024-07-16,05:00:00 am,0,103.048,23.469,2024-07-16 05:00:00
2024-07-16,05:15:00 am,0,103.079,23.42,2024-07-16 05:15:00
2024-07-16,05:30:00 am,0,103.089,23.371,2024-07-16 05:30:00
2024-07-16,05:45:00 am,0,103.096,23.326,2024-07-16 05:45:00
2024-07-16,06:00:00 am,0,103.082,23.283,2024-07-16 06:00:00
2024-07-16,06:15:00 am,0,103.072,23.241,2024-07-16 06:15:00
2024-07-16,06:30:00 am,0,103.058,23.192,2024-07-16 06:30:00
2024-07-16,06:45:00 am,0,103.077,23.148,2024-07-16 06:45:00
2024-07-16,07:00:00 am,0,103.089,23.109,2024-07-16 07:00:00
2024-07-16,07:15:00 am,0,103.095,23.075,2024-07-16 07:15:00
2024-07-16,07:30:00 am,0,103.103,23.046,2024-07-16 07:30:00
2024-07-16,07:45:00 am,0,103.105,23.025,2024-07-16 07:45:00
2024-07-16,08:00:00 am,0,103.118,23.015,2024-07-16 08:00:00
2024-07-16,08:15:00 am,0,103.132,23.016,2024-07-16 08:15:00
2024-07-16,08:30:00 am,0,103.129,23.022,2024-07-16 08:30:00
2024-07-16,08:45:00 am,0,103.14,23.038,2024-07-16 08:45:00
2024-07-16,09:00:00 am,0,103.152,23.06,2024-07-16 09:00:00
2024-07-16,09:15:00 am,0,103.15,23.087,2024-07-16 09:15:00
2024-07-16,09:30:00 am,0,103.158,23.122,2024-07-16 09:30:00
2024-07-16,09:45:00 am,0,103.173,23.18,2024-07-16 09:45:00
2024-07-16,10:00:00 am,0,103.187,23.227,2024-07-16 10:00:00
2024-07-16,10:15:00 am,0,103.197,23.273,2024-07-16 10:15:00
2024-07-16,10:30:00 am,0,103.208,23.323,2024-07-16 10:30:00
2024-07-16,10:45:00 am,0,103.215,23.394,2024-07-16 10:45:00
2024-07-16,11:00:00 am,0,103.227,23.471,2024-07-16 11:00:00
2024-07-16,11:15:00 am,0,103.239,23.545,2024-07-16 11:15:00
2024-07-16,11:30:00 am,0,103.248,23.633,2024-07-16 11:30:00
2024-07-16,11:45:00 am,0,103.266,23.747,2024-07-16 11:45:00
2024-07-16,12:00:00 pm,0,103.288,23.87,2024-07-16 12:00:00
2024-07-16,12:15:00 pm,0,103.285,23.982,2024-07-16 12:15:00
2024-07-16,12:30:00 pm,0,103.287,24.106,2024-07-16 12:30:00
2024-07-16,12:45:00 pm,0,103.273,24.182,2024-07-16 12:45:00
2024-07-16,01:00:00 pm,0,103.243,24.25,2024-07-16 01:00:00
2024-07-16,01:15:00 pm,0,103.138,24.38,2024-07-16 01:15:00
2024-07-16,01:30:00 pm,0,103.115,24.536,2024-07-16 01:30:00
2024-07-16,01:45:00 pm,0,103.112,24.722,2024-07-16 01:45:00
2024-07-16,02:00:00 pm,0,103.074,24.872,2024-07-16 02:00:00
2024-07-16,02:15:00 pm,0,103.079,25.009,2024-07-16 02:15:00
2024-07-16,02:30:00 pm,0,103.155,25.122,2024-07-16 02:30:00
2024-07-16,02:45:00 pm,0,103.132,25.172,2024-07-16 02:45:00
2024-07-16,03:00:00 pm,0,103.114,25.16,2024-07-16 03:00:00
2024-07-16,03:15:00 pm,0,103.109,25.151,2024-07-16 03:15:00
2024-07-16,03:30:00 pm,0,103.025,25.163,2024-07-16 03:30:00
2024-07-16,03:45:00 pm,0,103.016,25.234,2024-07-16 03:45:00
2024-07-16,04:00:00 pm,0,102.986,25.317,2024-07-16 04:00:00
2024-07-16,04:15:00 pm,0,103,25.396,2024-07-16 04:15:00
2024-07-16,04:30:00 pm,0,102.99,25.465,2024-07-16 04:30:00
2024-07-16,04:45:00 pm,0,102.96,25.52,2024-07-16 04:45:00
2024-07-16,05:00:00 pm,0,102.949,25.556,2024-07-16 05:00:00
2024-07-16,05:15:00 pm,0,103.002,25.587,2024-07-16 05:15:00
2024-07-16,05:30:00 pm,0,103.076,25.617,2024-07-16 05:30:00
2024-07-16,05:45:00 pm,0,103.103,25.645,2024-07-16 05:45:00
2024-07-16,06:00:00 pm,0,103.1,25.65,2024-07-16 06:00:00
2024-07-16,06:15:00 pm,0,103.059,25.636,2024-07-16 06:15:00
2024-07-16,06:30:00 pm,0,103.055,25.606,2024-07-16 06:30:00
2024-07-16,06:45:00 pm,0,103.044,25.581,2024-07-16 06:45:00
2024-07-16,07:00:00 pm,0,103.034,25.56,2024-07-16 07:00:00
2024-07-16,07:15:00 pm,0,103.028,25.545,2024-07-16 07:15:00
2024-07-16,07:30:00 pm,0,103.011,25.528,2024-07-16 07:30:00
2024-07-16,07:45:00 pm,0,103.011,25.509,2024-07-16 07:45:00
2024-07-16,08:00:00 pm,0,102.996,25.485,2024-07-16 08:00:00
2024-07-16,08:15:00 pm,0,102.984,25.46,2024-07-16 08:15:00
2024-07-16,08:30:00 pm,0,102.98,25.434,2024-07-16 08:30:00
2024-07-16,08:45:00 pm,0,102.97,25.409,2024-07-16 08:45:00
2024-07-16,09:00:00 pm,0,102.958,25.379,2024-07-16 09:00:00
2024-07-16,09:15:00 pm,0,102.958,25.344,2024-07-16 09:15:00
2024-07-16,09:30:00 pm,0,102.951,25.307,2024-07-16 09:30:00
2024-07-16,09:45:00 pm,0,102.969,25.264,2024-07-16 09:45:00
2024-07-16,10:00:00 pm,0,102.988,25.212,2024-07-16 10:00:00
2024-07-16,10:15:00 pm,0,102.985,25.162,2024-07-16 10:15:00
2024-07-16,10:30:00 pm,0,102.97,25.104,2024-07-16 10:30:00
2024-07-16,10:45:00 pm,0,102.957,25.052,2024-07-16 10:45:00
2024-07-16,11:00:00 pm,0,102.969,25,2024-07-16 11:00:00
2024-07-16,11:15:00 pm,0,102.986,24.947,2024-07-16 11:15:00
2024-07-16,11:30:00 pm,0,103.007,24.898,2024-07-16 11:30:00
2024-07-16,11:45:00 pm,0,103.044,24.846,2024-07-16 11:45:00
2024-07-17,12:00:00 am,0,103.061,24.801,2024-07-17 12:00:00
2024-07-17,12:15:00 am,0,103.055,24.746,2024-07-17 12:15:00
2024-07-17,12:30:00 am,0,103.048,24.697,2024-07-17 12:30:00
2024-07-17,12:45:00 am,0,103.037,24.644,2024-07-17 12:45:00
2024-07-17,01:00:00 am,0,103.019,24.591,2024-07-17 01:00:00
2024-07-17,01:15:00 am,0,103.008,24.54,2024-07-17 01:15:00
2024-07-17,01:30:00 am,0,103.004,24.493,2024-07-17 01:30:00
2024-07-17,01:45:00 am,0,102.989,24.449,2024-07-17 01:45:00
2024-07-17,02:00:00 am,0,102.963,24.407,2024-07-17 02:00:00
2024-07-17,02:15:00 am,0,102.946,24.365,2024-07-17 02:15:00
2024-07-17,02:30:00 am,0,102.942,24.319,2024-07-17 02:30:00
2024-07-17,02:45:00 am,0,102.946,24.272,2024-07-17 02:45:00
2024-07-17,03:00:00 am,0,102.971,24.226,2024-07-17 03:00:00
2024-07-17,03:15:00 am,0,102.987,24.182,2024-07-17 03:15:00
2024-07-17,03:30:00 am,0,103.001,24.141,2024-07-17 03:30:00
2024-07-17,03:45:00 am,0,103.004,24.1,2024-07-17 03:45:00
2024-07-17,04:00:00 am,0,103.005,24.055,2024-07-17 04:00:00
2024-07-17,04:15:00 am,0,102.987,24.009,2024-07-17 04:15:00
2024-07-17,04:30:00 am,0,102.982,23.965,2024-07-17 04:30:00
2024-07-17,04:45:00 am,0,102.97,23.921,2024-07-17 04:45:00
2024-07-17,05:00:00 am,0,102.963,23.874,2024-07-17 05:00:00
2024-07-17,05:15:00 am,0,103.017,23.824,2024-07-17 05:15:00
2024-07-17,05:30:00 am,0,103.039,23.776,2024-07-17 05:30:00
2024-07-17,05:45:00 am,0,103.051,23.725,2024-07-17 05:45:00
2024-07-17,06:00:00 am,0,103.071,23.675,2024-07-17 06:00:00
2024-07-17,06:15:00 am,0,103.081,23.625,2024-07-17 06:15:00
2024-07-17,06:30:00 am,0,103.099,23.577,2024-07-17 06:30:00
2024-07-17,06:45:00 am,0,103.124,23.531,2024-07-17 06:45:00
2024-07-17,07:00:00 am,0,103.129,23.49,2024-07-17 07:00:00
2024-07-17,07:15:00 am,0,103.138,23.45,2024-07-17 07:15:00
2024-07-17,07:30:00 am,0,103.154,23.423,2024-07-17 07:30:00
2024-07-17,07:45:00 am,0,103.186,23.401,2024-07-17 07:45:00
2024-07-17,08:00:00 am,0,103.187,23.389,2024-07-17 08:00:00
2024-07-17,08:15:00 am,0,103.187,23.384,2024-07-17 08:15:00
2024-07-17,08:30:00 am,0,103.18,23.387,2024-07-17 08:30:00
2024-07-17,08:45:00 am,0,103.18,23.395,2024-07-17 08:45:00
2024-07-17,09:00:00 am,0,103.189,23.408,2024-07-17 09:00:00
2024-07-17,09:15:00 am,0,103.198,23.424,2024-07-17 09:15:00
2024-07-17,09:30:00 am,0,103.217,23.447,2024-07-17 09:30:00
2024-07-17,09:45:00 am,0,103.224,23.494,2024-07-17 09:45:00
2024-07-17,10:00:00 am,0,103.23,23.539,2024-07-17 10:00:00
2024-07-17,10:15:00 am,0,103.241,23.59,2024-07-17 10:15:00
2024-07-17,10:30:00 am,0,103.256,23.659,2024-07-17 10:30:00
2024-07-17,10:45:00 am,0,103.278,23.732,2024-07-17 10:45:00
2024-07-17,11:00:00 am,0,103.286,23.806,2024-07-17 11:00:00
2024-07-17,11:15:00 am,0,103.303,23.894,2024-07-17 11:15:00
2024-07-17,11:30:00 am,0,103.314,23.992,2024-07-17 11:30:00
2024-07-17,11:45:00 am,0,103.317,24.056,2024-07-17 11:45:00
2024-07-17,12:00:00 pm,0,103.304,24.135,2024-07-17 12:00:00
2024-07-17,12:15:00 pm,0,103.286,24.243,2024-07-17 12:15:00
2024-07-17,12:30:00 pm,0,103.278,24.378,2024-07-17 12:30:00
2024-07-17,12:45:00 pm,0,103.291,24.479,2024-07-17 12:45:00
2024-07-17,01:00:00 pm,0,103.485,24.49,2024-07-17 01:00:00
2024-07-17,01:15:00 pm,0,103.505,24.392,2024-07-17 01:15:00
2024-07-17,01:30:00 pm,0,103.529,24.311,2024-07-17 01:30:00
2024-07-17,01:45:00 pm,0,103.52,24.292,2024-07-17 01:45:00
2024-07-17,02:00:00 pm,0,103.512,24.335,2024-07-17 02:00:00
2024-07-17,02:15:00 pm,0,103.618,24.479,2024-07-17 02:15:00
2024-07-17,02:30:00 pm,0,103.684,24.57,2024-07-17 02:30:00
2024-07-17,02:45:00 pm,0,103.745,24.674,2024-07-17 02:45:00
2024-07-17,03:00:00 pm,0,103.788,24.764,2024-07-17 03:00:00
