"","time","temp","dwpt","rhum","prcp","snow","wdir","wspd","wpgt","pres","tsun","coco"
"646","2024-12-27 21:00:00",13.9,9.3,74,0,NA,200,11.2,NA,1006.9,NA,3
"647","2024-12-27 22:00:00",13.9,8.9,72,0,NA,200,11.2,NA,1006.9,NA,2
"648","2024-12-27 23:00:00",11.1,8.9,80,0,NA,0,0,NA,1008.6,NA,1
"649","2024-12-28 00:00:00",11.7,8.8,86,0,NA,0,0,NA,1009,NA,2
"650","2024-12-28 01:00:00",12.2,9.4,86,0,NA,230,7.6,NA,1009.5,NA,3
"651","2024-12-28 02:00:00",12.2,9.4,83,0,NA,230,7.6,NA,1009.5,NA,3
"652","2024-12-28 03:00:00",9.4,8.9,93,0,NA,0,0,NA,1010.5,NA,2
"653","2024-12-28 04:00:00",8.9,7.8,90,0,NA,0,0,NA,1011.1,NA,3
"654","2024-12-28 05:00:00",8.9,7.8,93,0,NA,0,0,NA,1011.3,NA,3
"655","2024-12-28 06:00:00",8.3,7.8,93,0,NA,0,0,NA,1010.3,NA,3
"656","2024-12-28 07:00:00",8.3,7.2,93,0,NA,0,0,NA,1010.3,NA,3
"657","2024-12-28 08:00:00",8.3,7.9,97,0,NA,0,0,NA,1011.4,NA,3
"658","2024-12-28 09:00:00",8.3,7.2,93,0,NA,0,0,NA,1011.5,NA,3
"659","2024-12-28 10:00:00",8.3,7.2,93,0,NA,330,5.4,NA,1010.9,NA,5
"660","2024-12-28 11:00:00",8.3,7.2,93,0,NA,0,0,NA,1012.3,NA,3
"661","2024-12-28 12:00:00",8.3,7.2,93,0,NA,0,0,NA,1012.3,NA,5
"662","2024-12-28 13:00:00",6.1,6.7,93,0,NA,0,0,NA,1013.2,NA,5
"663","2024-12-28 14:00:00",8.3,5.7,97,0,NA,0,0,NA,1012.6,NA,5
"664","2024-12-28 15:00:00",9.4,7.9,97,0,NA,0,0,NA,1012.6,NA,5
"665","2024-12-28 16:00:00",9.4,8.9,97,0,NA,0,0,NA,1014,NA,3
"666","2024-12-28 17:00:00",10.6,9.4,96,0,NA,170,5.4,NA,1012,NA,3
"667","2024-12-28 18:00:00",10.6,9.4,92,0.3,NA,170,5.4,NA,1012,NA,8
"668","2024-12-28 19:00:00",12.2,9.9,86,1.2,NA,0,0,NA,1010.6,NA,9
"669","2024-12-28 20:00:00",12.8,10.6,90,0.3,NA,80,5.4,NA,1009.8,NA,8
"670","2024-12-28 21:00:00",12.8,10.7,87,0,NA,80,5.4,NA,1009.8,NA,7
"671","2024-12-28 22:00:00",12.2,9.9,80,0,NA,0,0,NA,1010,NA,3
"672","2024-12-28 23:00:00",12.2,9.9,86,0,NA,0,0,NA,1010,NA,3
"673","2024-12-29 00:00:00",9.4,9.4,92,0,NA,0,0,NA,1010.5,NA,3
"674","2024-12-29 01:00:00",10,8.3,93,0,NA,0,0,NA,1010.9,NA,3
"675","2024-12-29 02:00:00",10,8.9,93,0,NA,0,0,NA,1010.9,NA,3
"676","2024-12-29 03:00:00",11.7,9.4,86,0,NA,320,11.2,NA,1010.2,NA,3
"677","2024-12-29 04:00:00",11.7,9.9,89,0,NA,300,11.2,NA,1010.3,NA,5
"678","2024-12-29 05:00:00",11.1,9.9,89,0,NA,300,9.4,NA,1009.7,NA,5
"679","2024-12-29 06:00:00",11.1,9.4,89,0,NA,300,9.4,NA,1009.7,NA,5
"680","2024-12-29 07:00:00",10,9.4,92,0,NA,310,5.4,NA,1009.1,NA,5
"681","2024-12-29 08:00:00",9.4,7.8,90,0,NA,320,5.4,NA,1009.6,NA,5
"682","2024-12-29 09:00:00",9.4,7.8,93,0,NA,320,7.6,NA,1010.1,NA,5
"683","2024-12-29 10:00:00",9.4,7.8,90,0,NA,270,5.4,NA,1010.9,NA,5
"684","2024-12-29 11:00:00",8.9,7.8,90,0,NA,310,5.4,NA,1011.6,NA,5
"685","2024-12-29 12:00:00",8.9,7.8,93,0,NA,310,5.4,NA,1011.6,NA,5
"686","2024-12-29 13:00:00",8.9,7.2,86,0,NA,260,7.6,NA,1012.4,NA,5
"687","2024-12-29 14:00:00",9.4,7.2,89,0,NA,240,5.4,NA,1012.6,NA,5
"688","2024-12-29 15:00:00",10,7.2,86,0,NA,210,9.4,NA,1012.9,NA,5
"689","2024-12-29 16:00:00",10.6,7.2,83,0,NA,210,16.6,NA,1012.5,NA,5
"690","2024-12-29 17:00:00",12.8,7.8,83,0,NA,230,16.6,NA,1011.2,NA,3
"691","2024-12-29 18:00:00",12.8,8.3,74,0,NA,230,16.6,NA,1011.2,NA,3
"692","2024-12-29 19:00:00",14.4,8.3,69,0,NA,230,18.4,NA,1010.2,NA,3
"693","2024-12-29 20:00:00",16.1,7.9,65,0,NA,280,18.4,NA,1010.6,NA,2
"694","2024-12-29 21:00:00",13.9,7.3,56,0,NA,260,16.6,NA,1011,NA,2
"695","2024-12-29 22:00:00",13.9,7.2,64,0,NA,260,16.6,NA,1011,NA,2
"696","2024-12-29 23:00:00",11.1,7.3,72,0,NA,240,9.4,NA,1011.8,NA,1
"697","2024-12-30 00:00:00",8.3,5.8,86,0,NA,210,7.6,NA,1011.6,NA,1
"698","2024-12-30 01:00:00",7.2,6.1,86,0,NA,0,0,NA,1012,NA,2
"699","2024-12-30 02:00:00",7.2,5,86,0,NA,0,0,NA,1012,NA,3
"700","2024-12-30 03:00:00",6.1,5,89,0,NA,0,0,NA,1011.8,NA,3
"701","2024-12-30 04:00:00",5.6,4.4,89,0,NA,190,5.4,NA,1011.6,NA,3
"702","2024-12-30 05:00:00",5,3.9,89,0,NA,0,0,NA,1011.3,NA,1
"703","2024-12-30 06:00:00",5,4,93,0,NA,0,0,NA,1011.3,NA,1
"704","2024-12-30 07:00:00",3.3,3.4,93,0,NA,0,0,NA,1009.8,NA,5
"705","2024-12-30 08:00:00",3.9,2.3,93,0,NA,0,0,NA,1009.5,NA,5
"706","2024-12-30 09:00:00",2.2,2.3,89,0,NA,0,0,NA,1008.6,NA,5
"707","2024-12-30 10:00:00",2.2,1,92,0,NA,0,0,NA,1008,NA,5
"708","2024-12-30 11:00:00",1.7,0.5,92,0,NA,0,0,NA,1006.8,NA,5
"709","2024-12-30 12:00:00",1.7,0.5,92,0,NA,0,0,NA,1006.8,NA,1
"710","2024-12-30 13:00:00",1.7,0.1,89,0,NA,190,5.4,NA,1004.1,NA,1
"711","2024-12-30 14:00:00",11.1,-0.1,92,0,NA,160,16.6,NA,1002.1,NA,1
"712","2024-12-30 15:00:00",14.4,6,71,0,NA,170,29.5,NA,1001.4,NA,1
"713","2024-12-30 16:00:00",14.4,7.2,62,0,NA,170,29.5,NA,1001.4,NA,2
"714","2024-12-30 17:00:00",13.3,7.2,62,0,NA,160,27.7,NA,1000.5,NA,3
"715","2024-12-30 18:00:00",14.4,7.3,67,0,NA,190,31.7,NA,998.7,NA,3
"716","2024-12-30 19:00:00",15,7.9,65,0,NA,190,31.7,NA,997.9,NA,3
"717","2024-12-30 20:00:00",15.6,8.2,64,0,NA,190,29.5,NA,998.5,NA,3
"718","2024-12-30 21:00:00",15.6,8.3,62,0,NA,190,29.5,NA,998.5,NA,1
"719","2024-12-30 22:00:00",15,8.8,62,0,NA,200,13,NA,999.3,NA,2
"720","2024-12-30 23:00:00",15.6,8.2,64,0,NA,260,24.1,NA,1001.5,NA,1
"721","2024-12-31 00:00:00",13.9,4.6,53,0,NA,260,18.4,NA,1003.1,NA,1
"722","2024-12-31 01:00:00",13.9,4.5,53,0,NA,260,18.4,NA,1003.1,NA,1
"723","2024-12-31 02:00:00",12.8,4,55,0,NA,250,18.4,NA,1003.9,NA,1
"724","2024-12-31 03:00:00",12.2,4,55,0,NA,260,20.5,NA,1004.3,NA,2
"725","2024-12-31 04:00:00",11.1,2.1,50,0,NA,280,18.4,NA,1005.1,NA,1
"726","2024-12-31 05:00:00",10.6,1.6,52,0,NA,280,16.6,NA,1005.7,NA,1
"727","2024-12-31 06:00:00",10.6,1.1,52,0,NA,280,16.6,NA,1005.7,NA,1
"728","2024-12-31 07:00:00",8.3,0.6,54,0,NA,300,20.5,NA,1006.8,NA,1
"729","2024-12-31 08:00:00",8.3,0,56,0,NA,300,20.5,NA,1006.8,NA,1
"730","2024-12-31 09:00:00",7.2,-0.1,60,0,NA,280,16.6,NA,1009.2,NA,2
"731","2024-12-31 10:00:00",6.7,0.6,63,0,NA,290,22.3,NA,1010.1,NA,3
"732","2024-12-31 11:00:00",6.7,0.6,65,0,NA,290,22.3,NA,1010.1,NA,3
"733","2024-12-31 12:00:00",6.7,1.2,68,0,NA,310,24.1,NA,1012.5,NA,3
"734","2024-12-31 13:00:00",6.1,1.6,70,0,NA,320,25.9,NA,1013.8,NA,3
"735","2024-12-31 14:00:00",6.1,0.6,68,0,NA,310,20.5,NA,1015.6,NA,3
"736","2024-12-31 15:00:00",5.6,1,70,0,NA,310,14.8,NA,1017.3,NA,3
"737","2024-12-31 16:00:00",5.6,1.1,73,0,NA,310,14.8,NA,1017.3,NA,3
"738","2024-12-31 17:00:00",7.2,1,70,0,NA,310,16.6,NA,1018.3,NA,3
"739","2024-12-31 18:00:00",7.2,1.7,68,0,NA,320,24.1,NA,1017.7,NA,3
"740","2024-12-31 19:00:00",6.7,1.7,68,0,NA,310,20.5,NA,1018.6,NA,3
"741","2024-12-31 20:00:00",6.7,1.2,68,0,NA,310,16.6,NA,1019.8,NA,3
"742","2024-12-31 21:00:00",6.7,1.2,68,0,NA,310,16.6,NA,1019.8,NA,3
"743","2024-12-31 22:00:00",5.6,0.6,68,0,NA,330,16.6,NA,1020.7,NA,3
"744","2024-12-31 23:00:00",5.6,0,67,0,NA,330,16.6,NA,1020.7,NA,3
